ForecastMW,dayweek,month,year,day,hour,weekend
897.0,2,4,2018,4,19,False
922.0,2,4,2018,4,20,False
891.0,2,4,2018,4,21,False
927.0,2,4,2018,4,22,False
894.0,2,4,2018,4,23,False
797.0,4,5,2018,4,0,False
688.0,4,5,2018,4,1,False
614.0,4,5,2018,4,2,False
584.0,4,5,2018,4,3,False
611.0,4,5,2018,4,4,False
689.0,4,5,2018,4,5,False
732.0,4,5,2018,4,6,False
780.0,4,5,2018,4,7,False
821.0,4,5,2018,4,8,False
840.0,4,5,2018,4,9,False
834.0,4,5,2018,4,10,False
815.0,4,5,2018,4,11,False
797.0,4,5,2018,4,12,False
779.0,4,5,2018,4,13,False
844.0,4,5,2018,4,14,False
834.0,4,5,2018,4,15,False
773.0,4,5,2018,4,16,False
768.0,4,5,2018,4,17,False
793.0,4,5,2018,4,18,False
877.0,4,5,2018,4,19,False
897.0,4,5,2018,4,20,False
869.0,4,5,2018,4,21,False
904.0,4,5,2018,4,22,False
876.0,4,5,2018,4,23,False
773.0,0,6,2018,4,0,False
670.0,0,6,2018,4,1,False
607.0,0,6,2018,4,2,False
568.0,0,6,2018,4,3,False
560.0,0,6,2018,4,4,False
588.0,0,6,2018,4,5,False
614.0,0,6,2018,4,6,False
656.0,0,6,2018,4,7,False
708.0,0,6,2018,4,8,False
754.0,0,6,2018,4,9,False
771.0,0,6,2018,4,10,False
776.0,0,6,2018,4,11,False
771.0,0,6,2018,4,12,False
764.0,0,6,2018,4,13,False
797.0,0,6,2018,4,14,False
782.0,0,6,2018,4,15,False
736.0,0,6,2018,4,16,False
731.0,0,6,2018,4,17,False
755.0,0,6,2018,4,18,False
859.0,0,6,2018,4,19,False
877.0,0,6,2018,4,20,False
851.0,0,6,2018,4,21,False
899.0,0,6,2018,4,22,False
875.0,0,6,2018,4,23,False
761.0,2,7,2018,4,0,False
667.0,2,7,2018,4,1,False
600.0,2,7,2018,4,2,False
560.0,2,7,2018,4,3,False
547.0,2,7,2018,4,4,False
555.0,2,7,2018,4,5,False
563.0,2,7,2018,4,6,False
588.0,2,7,2018,4,7,False
678.0,2,7,2018,4,8,False
747.0,2,7,2018,4,9,False
778.0,2,7,2018,4,10,False
781.0,2,7,2018,4,11,False
780.0,2,7,2018,4,12,False
783.0,2,7,2018,4,13,False
817.0,2,7,2018,4,14,False
799.0,2,7,2018,4,15,False
746.0,2,7,2018,4,16,False
756.0,2,7,2018,4,17,False
776.0,2,7,2018,4,18,False
858.0,2,7,2018,4,19,False
876.0,2,7,2018,4,20,False
831.0,2,7,2018,4,21,False
810.0,2,7,2018,4,22,False
732.0,2,7,2018,4,23,False
683.0,5,8,2018,4,0,True
598.0,5,8,2018,4,1,True
537.0,5,8,2018,4,2,True
505.0,5,8,2018,4,3,True
496.0,5,8,2018,4,4,True
498.0,5,8,2018,4,5,True
527.0,5,8,2018,4,6,True
602.0,5,8,2018,4,7,True
681.0,5,8,2018,4,8,True
751.0,5,8,2018,4,9,True
779.0,5,8,2018,4,10,True
778.0,5,8,2018,4,11,True
762.0,5,8,2018,4,12,True
730.0,5,8,2018,4,13,True
696.0,5,8,2018,4,14,True
666.0,5,8,2018,4,15,True
657.0,5,8,2018,4,16,True
677.0,5,8,2018,4,17,True
716.0,5,8,2018,4,18,True
786.0,5,8,2018,4,19,True
813.0,5,8,2018,4,20,True
787.0,5,8,2018,4,21,True
758.0,5,8,2018,4,22,True
691.0,5,8,2018,4,23,True
651.0,1,9,2018,4,0,False
572.0,1,9,2018,4,1,False
523.0,1,9,2018,4,2,False
501.0,1,9,2018,4,3,False
494.0,1,9,2018,4,4,False
515.0,1,9,2018,4,5,False
551.0,1,9,2018,4,6,False
590.0,1,9,2018,4,7,False
654.0,1,9,2018,4,8,False
696.0,1,9,2018,4,9,False
713.0,1,9,2018,4,10,False
714.0,1,9,2018,4,11,False
698.0,1,9,2018,4,12,False
687.0,1,9,2018,4,13,False
752.0,1,9,2018,4,14,False
740.0,1,9,2018,4,15,False
687.0,1,9,2018,4,16,False
692.0,1,9,2018,4,17,False
717.0,1,9,2018,4,18,False
778.0,1,9,2018,4,19,False
806.0,1,9,2018,4,20,False
784.0,1,9,2018,4,21,False
824.0,1,9,2018,4,22,False
793.0,1,9,2018,4,23,False
733.0,3,10,2018,4,0,False
637.0,3,10,2018,4,1,False
579.0,3,10,2018,4,2,False
555.0,3,10,2018,4,3,False
555.0,3,10,2018,4,4,False
591.0,3,10,2018,4,5,False
657.0,3,10,2018,4,6,False
731.0,3,10,2018,4,7,False
784.0,3,10,2018,4,8,False
813.0,3,10,2018,4,9,False
816.0,3,10,2018,4,10,False
807.0,3,10,2018,4,11,False
794.0,3,10,2018,4,12,False
778.0,3,10,2018,4,13,False
846.0,3,10,2018,4,14,False
833.0,3,10,2018,4,15,False
761.0,3,10,2018,4,16,False
736.0,3,10,2018,4,17,False
770.0,3,10,2018,4,18,False
877.0,3,10,2018,4,19,False
899.0,3,10,2018,4,20,False
879.0,3,10,2018,4,21,False
933.0,3,10,2018,4,22,False
900.0,3,10,2018,4,23,False
744.0,6,11,2018,4,0,True
648.0,6,11,2018,4,1,True
587.0,6,11,2018,4,2,True
560.0,6,11,2018,4,3,True
561.0,6,11,2018,4,4,True
601.0,6,11,2018,4,5,True
664.0,6,11,2018,4,6,True
739.0,6,11,2018,4,7,True
793.0,6,11,2018,4,8,True
815.0,6,11,2018,4,9,True
814.0,6,11,2018,4,10,True
808.0,6,11,2018,4,11,True
792.0,6,11,2018,4,12,True
779.0,6,11,2018,4,13,True
840.0,6,11,2018,4,14,True
824.0,6,11,2018,4,15,True
773.0,6,11,2018,4,16,True
761.0,6,11,2018,4,17,True
786.0,6,11,2018,4,18,True
897.0,6,11,2018,4,19,True
926.0,6,11,2018,4,20,True
894.0,6,11,2018,4,21,True
928.0,6,11,2018,4,22,True
885.0,6,11,2018,4,23,True
708.0,1,12,2018,4,0,False
616.0,1,12,2018,4,1,False
563.0,1,12,2018,4,2,False
542.0,1,12,2018,4,3,False
541.0,1,12,2018,4,4,False
582.0,1,12,2018,4,5,False
635.0,1,12,2018,4,6,False
703.0,1,12,2018,4,7,False
760.0,1,12,2018,4,8,False
785.0,1,12,2018,4,9,False
790.0,1,12,2018,4,10,False
791.0,1,12,2018,4,11,False
784.0,1,12,2018,4,12,False
798.0,1,12,2018,4,13,False
846.0,1,12,2018,4,14,False
832.0,1,12,2018,4,15,False
786.0,1,12,2018,4,16,False
761.0,1,12,2018,4,17,False
777.0,1,12,2018,4,18,False
878.0,1,12,2018,4,19,False
898.0,1,12,2018,4,20,False
869.0,1,12,2018,4,21,False
904.0,1,12,2018,4,22,False
866.0,1,12,2018,4,23,False
713.0,4,4,2018,13,0,False
628.0,4,4,2018,13,1,False
578.0,4,4,2018,13,2,False
556.0,4,4,2018,13,3,False
566.0,4,4,2018,13,4,False
599.0,4,4,2018,13,5,False
678.0,4,4,2018,13,6,False
740.0,4,4,2018,13,7,False
789.0,4,4,2018,13,8,False
811.0,4,4,2018,13,9,False
815.0,4,4,2018,13,10,False
807.0,4,4,2018,13,11,False
799.0,4,4,2018,13,12,False
784.0,4,4,2018,13,13,False
832.0,4,4,2018,13,14,False
820.0,4,4,2018,13,15,False
770.0,4,4,2018,13,16,False
738.0,4,4,2018,13,17,False
751.0,4,4,2018,13,18,False
837.0,4,4,2018,13,19,False
874.0,4,4,2018,13,20,False
842.0,4,4,2018,13,21,False
861.0,4,4,2018,13,22,False
819.0,4,4,2018,13,23,False
707.0,5,4,2018,14,0,True
625.0,5,4,2018,14,1,True
580.0,5,4,2018,14,2,True
558.0,5,4,2018,14,3,True
557.0,5,4,2018,14,4,True
571.0,5,4,2018,14,5,True
607.0,5,4,2018,14,6,True
650.0,5,4,2018,14,7,True
716.0,5,4,2018,14,8,True
739.0,5,4,2018,14,9,True
747.0,5,4,2018,14,10,True
751.0,5,4,2018,14,11,True
747.0,5,4,2018,14,12,True
764.0,5,4,2018,14,13,True
834.0,5,4,2018,14,14,True
820.0,5,4,2018,14,15,True
765.0,5,4,2018,14,16,True
736.0,5,4,2018,14,17,True
744.0,5,4,2018,14,18,True
825.0,5,4,2018,14,19,True
854.0,5,4,2018,14,20,True
827.0,5,4,2018,14,21,True
816.0,5,4,2018,14,22,True
764.0,5,4,2018,14,23,True
681.0,6,4,2018,15,0,True
612.0,6,4,2018,15,1,True
570.0,6,4,2018,15,2,True
547.0,6,4,2018,15,3,True
536.0,6,4,2018,15,4,True
532.0,6,4,2018,15,5,True
567.0,6,4,2018,15,6,True
638.0,6,4,2018,15,7,True
715.0,6,4,2018,15,8,True
785.0,6,4,2018,15,9,True
838.0,6,4,2018,15,10,True
860.0,6,4,2018,15,11,True
876.0,6,4,2018,15,12,True
872.0,6,4,2018,15,13,True
855.0,6,4,2018,15,14,True
832.0,6,4,2018,15,15,True
819.0,6,4,2018,15,16,True
805.0,6,4,2018,15,17,True
824.0,6,4,2018,15,18,True
903.0,6,4,2018,15,19,True
936.0,6,4,2018,15,20,True
897.0,6,4,2018,15,21,True
825.0,6,4,2018,15,22,True
732.0,6,4,2018,15,23,True
681.0,0,4,2018,16,0,False
592.0,0,4,2018,16,1,False
539.0,0,4,2018,16,2,False
520.0,0,4,2018,16,3,False
519.0,0,4,2018,16,4,False
557.0,0,4,2018,16,5,False
628.0,0,4,2018,16,6,False
704.0,0,4,2018,16,7,False
751.0,0,4,2018,16,8,False
759.0,0,4,2018,16,9,False
757.0,0,4,2018,16,10,False
757.0,0,4,2018,16,11,False
754.0,0,4,2018,16,12,False
749.0,0,4,2018,16,13,False
820.0,0,4,2018,16,14,False
827.0,0,4,2018,16,15,False
762.0,0,4,2018,16,16,False
740.0,0,4,2018,16,17,False
757.0,0,4,2018,16,18,False
835.0,0,4,2018,16,19,False
866.0,0,4,2018,16,20,False
841.0,0,4,2018,16,21,False
865.0,0,4,2018,16,22,False
829.0,0,4,2018,16,23,False
705.0,1,4,2018,17,0,False
622.0,1,4,2018,17,1,False
574.0,1,4,2018,17,2,False
557.0,1,4,2018,17,3,False
560.0,1,4,2018,17,4,False
582.0,1,4,2018,17,5,False
638.0,1,4,2018,17,6,False
710.0,1,4,2018,17,7,False
768.0,1,4,2018,17,8,False
793.0,1,4,2018,17,9,False
804.0,1,4,2018,17,10,False
805.0,1,4,2018,17,11,False
798.0,1,4,2018,17,12,False
792.0,1,4,2018,17,13,False
841.0,1,4,2018,17,14,False
827.0,1,4,2018,17,15,False
776.0,1,4,2018,17,16,False
757.0,1,4,2018,17,17,False
765.0,1,4,2018,17,18,False
869.0,1,4,2018,17,19,False
896.0,1,4,2018,17,20,False
863.0,1,4,2018,17,21,False
884.0,1,4,2018,17,22,False
828.0,1,4,2018,17,23,False
738.0,2,4,2018,18,0,False
644.0,2,4,2018,18,1,False
583.0,2,4,2018,18,2,False
562.0,2,4,2018,18,3,False
562.0,2,4,2018,18,4,False
608.0,2,4,2018,18,5,False
669.0,2,4,2018,18,6,False
742.0,2,4,2018,18,7,False
787.0,2,4,2018,18,8,False
801.0,2,4,2018,18,9,False
791.0,2,4,2018,18,10,False
802.0,2,4,2018,18,11,False
808.0,2,4,2018,18,12,False
808.0,2,4,2018,18,13,False
851.0,2,4,2018,18,14,False
835.0,2,4,2018,18,15,False
779.0,2,4,2018,18,16,False
766.0,2,4,2018,18,17,False
775.0,2,4,2018,18,18,False
873.0,2,4,2018,18,19,False
879.0,2,4,2018,18,20,False
857.0,2,4,2018,18,21,False
885.0,2,4,2018,18,22,False
852.0,2,4,2018,18,23,False
711.0,3,4,2018,19,0,False
624.0,3,4,2018,19,1,False
574.0,3,4,2018,19,2,False
556.0,3,4,2018,19,3,False
559.0,3,4,2018,19,4,False
585.0,3,4,2018,19,5,False
640.0,3,4,2018,19,6,False
709.0,3,4,2018,19,7,False
764.0,3,4,2018,19,8,False
791.0,3,4,2018,19,9,False
798.0,3,4,2018,19,10,False
798.0,3,4,2018,19,11,False
790.0,3,4,2018,19,12,False
784.0,3,4,2018,19,13,False
832.0,3,4,2018,19,14,False
819.0,3,4,2018,19,15,False
772.0,3,4,2018,19,16,False
760.0,3,4,2018,19,17,False
769.0,3,4,2018,19,18,False
836.0,3,4,2018,19,19,False
869.0,3,4,2018,19,20,False
858.0,3,4,2018,19,21,False
885.0,3,4,2018,19,22,False
835.0,3,4,2018,19,23,False
692.0,4,4,2018,20,0,False
607.0,4,4,2018,20,1,False
560.0,4,4,2018,20,2,False
538.0,4,4,2018,20,3,False
538.0,4,4,2018,20,4,False
560.0,4,4,2018,20,5,False
620.0,4,4,2018,20,6,False
698.0,4,4,2018,20,7,False
756.0,4,4,2018,20,8,False
768.0,4,4,2018,20,9,False
749.0,4,4,2018,20,10,False
747.0,4,4,2018,20,11,False
738.0,4,4,2018,20,12,False
737.0,4,4,2018,20,13,False
809.0,4,4,2018,20,14,False
795.0,4,4,2018,20,15,False
752.0,4,4,2018,20,16,False
730.0,4,4,2018,20,17,False
734.0,4,4,2018,20,18,False
834.0,4,4,2018,20,19,False
865.0,4,4,2018,20,20,False
827.0,4,4,2018,20,21,False
842.0,4,4,2018,20,22,False
800.0,4,4,2018,20,23,False
690.0,5,4,2018,21,0,True
604.0,5,4,2018,21,1,True
554.0,5,4,2018,21,2,True
534.0,5,4,2018,21,3,True
533.0,5,4,2018,21,4,True
551.0,5,4,2018,21,5,True
571.0,5,4,2018,21,6,True
627.0,5,4,2018,21,7,True
699.0,5,4,2018,21,8,True
761.0,5,4,2018,21,9,True
775.0,5,4,2018,21,10,True
774.0,5,4,2018,21,11,True
776.0,5,4,2018,21,12,True
775.0,5,4,2018,21,13,True
823.0,5,4,2018,21,14,True
803.0,5,4,2018,21,15,True
753.0,5,4,2018,21,16,True
726.0,5,4,2018,21,17,True
728.0,5,4,2018,21,18,True
799.0,5,4,2018,21,19,True
838.0,5,4,2018,21,20,True
801.0,5,4,2018,21,21,True
807.0,5,4,2018,21,22,True
761.0,5,4,2018,21,23,True
649.0,6,4,2018,22,0,True
585.0,6,4,2018,22,1,True
544.0,6,4,2018,22,2,True
525.0,6,4,2018,22,3,True
519.0,6,4,2018,22,4,True
527.0,6,4,2018,22,5,True
542.0,6,4,2018,22,6,True
608.0,6,4,2018,22,7,True
697.0,6,4,2018,22,8,True
776.0,6,4,2018,22,9,True
825.0,6,4,2018,22,10,True
831.0,6,4,2018,22,11,True
837.0,6,4,2018,22,12,True
838.0,6,4,2018,22,13,True
819.0,6,4,2018,22,14,True
802.0,6,4,2018,22,15,True
777.0,6,4,2018,22,16,True
773.0,6,4,2018,22,17,True
793.0,6,4,2018,22,18,True
878.0,6,4,2018,22,19,True
915.0,6,4,2018,22,20,True
889.0,6,4,2018,22,21,True
823.0,6,4,2018,22,22,True
746.0,6,4,2018,22,23,True
621.0,0,4,2018,23,0,False
550.0,0,4,2018,23,1,False
518.0,0,4,2018,23,2,False
510.0,0,4,2018,23,3,False
516.0,0,4,2018,23,4,False
540.0,0,4,2018,23,5,False
600.0,0,4,2018,23,6,False
673.0,0,4,2018,23,7,False
727.0,0,4,2018,23,8,False
741.0,0,4,2018,23,9,False
743.0,0,4,2018,23,10,False
741.0,0,4,2018,23,11,False
735.0,0,4,2018,23,12,False
732.0,0,4,2018,23,13,False
799.0,0,4,2018,23,14,False
802.0,0,4,2018,23,15,False
756.0,0,4,2018,23,16,False
730.0,0,4,2018,23,17,False
739.0,0,4,2018,23,18,False
812.0,0,4,2018,23,19,False
851.0,0,4,2018,23,20,False
823.0,0,4,2018,23,21,False
826.0,0,4,2018,23,22,False
765.0,0,4,2018,23,23,False
694.0,1,4,2018,24,0,False
615.0,1,4,2018,24,1,False
571.0,1,4,2018,24,2,False
555.0,1,4,2018,24,3,False
550.0,1,4,2018,24,4,False
575.0,1,4,2018,24,5,False
625.0,1,4,2018,24,6,False
695.0,1,4,2018,24,7,False
748.0,1,4,2018,24,8,False
775.0,1,4,2018,24,9,False
782.0,1,4,2018,24,10,False
781.0,1,4,2018,24,11,False
785.0,1,4,2018,24,12,False
771.0,1,4,2018,24,13,False
824.0,1,4,2018,24,14,False
804.0,1,4,2018,24,15,False
748.0,1,4,2018,24,16,False
724.0,1,4,2018,24,17,False
739.0,1,4,2018,24,18,False
837.0,1,4,2018,24,19,False
869.0,1,4,2018,24,20,False
841.0,1,4,2018,24,21,False
864.0,1,4,2018,24,22,False
812.0,1,4,2018,24,23,False
672.0,2,4,2018,25,0,False
590.0,2,4,2018,25,1,False
548.0,2,4,2018,25,2,False
531.0,2,4,2018,25,3,False
534.0,2,4,2018,25,4,False
554.0,2,4,2018,25,5,False
617.0,2,4,2018,25,6,False
692.0,2,4,2018,25,7,False
746.0,2,4,2018,25,8,False
774.0,2,4,2018,25,9,False
778.0,2,4,2018,25,10,False
777.0,2,4,2018,25,11,False
781.0,2,4,2018,25,12,False
775.0,2,4,2018,25,13,False
824.0,2,4,2018,25,14,False
806.0,2,4,2018,25,15,False
750.0,2,4,2018,25,16,False
729.0,2,4,2018,25,17,False
725.0,2,4,2018,25,18,False
785.0,2,4,2018,25,19,False
819.0,2,4,2018,25,20,False
796.0,2,4,2018,25,21,False
816.0,2,4,2018,25,22,False
762.0,2,4,2018,25,23,False
658.0,3,4,2018,26,0,False
583.0,3,4,2018,26,1,False
542.0,3,4,2018,26,2,False
526.0,3,4,2018,26,3,False
529.0,3,4,2018,26,4,False
549.0,3,4,2018,26,5,False
596.0,3,4,2018,26,6,False
655.0,3,4,2018,26,7,False
714.0,3,4,2018,26,8,False
746.0,3,4,2018,26,9,False
757.0,3,4,2018,26,10,False
756.0,3,4,2018,26,11,False
760.0,3,4,2018,26,12,False
757.0,3,4,2018,26,13,False
803.0,3,4,2018,26,14,False
795.0,3,4,2018,26,15,False
747.0,3,4,2018,26,16,False
728.0,3,4,2018,26,17,False
716.0,3,4,2018,26,18,False
784.0,3,4,2018,26,19,False
838.0,3,4,2018,26,20,False
815.0,3,4,2018,26,21,False
828.0,3,4,2018,26,22,False
770.0,3,4,2018,26,23,False
649.0,4,4,2018,27,0,False
581.0,4,4,2018,27,1,False
542.0,4,4,2018,27,2,False
523.0,4,4,2018,27,3,False
526.0,4,4,2018,27,4,False
553.0,4,4,2018,27,5,False
607.0,4,4,2018,27,6,False
676.0,4,4,2018,27,7,False
730.0,4,4,2018,27,8,False
741.0,4,4,2018,27,9,False
739.0,4,4,2018,27,10,False
741.0,4,4,2018,27,11,False
739.0,4,4,2018,27,12,False
732.0,4,4,2018,27,13,False
769.0,4,4,2018,27,14,False
782.0,4,4,2018,27,15,False
740.0,4,4,2018,27,16,False
724.0,4,4,2018,27,17,False
717.0,4,4,2018,27,18,False
785.0,4,4,2018,27,19,False
828.0,4,4,2018,27,20,False
801.0,4,4,2018,27,21,False
809.0,4,4,2018,27,22,False
751.0,4,4,2018,27,23,False
651.0,5,4,2018,28,0,True
555.0,5,4,2018,28,1,True
516.0,5,4,2018,28,2,True
500.0,5,4,2018,28,3,True
502.0,5,4,2018,28,4,True
515.0,5,4,2018,28,5,True
537.0,5,4,2018,28,6,True
591.0,5,4,2018,28,7,True
658.0,5,4,2018,28,8,True
699.0,5,4,2018,28,9,True
720.0,5,4,2018,28,10,True
729.0,5,4,2018,28,11,True
746.0,5,4,2018,28,12,True
746.0,5,4,2018,28,13,True
795.0,5,4,2018,28,14,True
778.0,5,4,2018,28,15,True
733.0,5,4,2018,28,16,True
709.0,5,4,2018,28,17,True
706.0,5,4,2018,28,18,True
777.0,5,4,2018,28,19,True
833.0,5,4,2018,28,20,True
809.0,5,4,2018,28,21,True
814.0,5,4,2018,28,22,True
760.0,5,4,2018,28,23,True
608.0,6,4,2018,29,0,True
547.0,6,4,2018,29,1,True
511.0,6,4,2018,29,2,True
493.0,6,4,2018,29,3,True
490.0,6,4,2018,29,4,True
490.0,6,4,2018,29,5,True
523.0,6,4,2018,29,6,True
600.0,6,4,2018,29,7,True
684.0,6,4,2018,29,8,True
739.0,6,4,2018,29,9,True
778.0,6,4,2018,29,10,True
797.0,6,4,2018,29,11,True
802.0,6,4,2018,29,12,True
808.0,6,4,2018,29,13,True
788.0,6,4,2018,29,14,True
758.0,6,4,2018,29,15,True
738.0,6,4,2018,29,16,True
712.0,6,4,2018,29,17,True
720.0,6,4,2018,29,18,True
797.0,6,4,2018,29,19,True
895.0,6,4,2018,29,20,True
877.0,6,4,2018,29,21,True
795.0,6,4,2018,29,22,True
696.0,6,4,2018,29,23,True
541.0,0,4,2018,30,0,False
472.0,0,4,2018,30,1,False
439.0,0,4,2018,30,2,False
430.0,0,4,2018,30,3,False
438.0,0,4,2018,30,4,False
459.0,0,4,2018,30,5,False
514.0,0,4,2018,30,6,False
595.0,0,4,2018,30,7,False
654.0,0,4,2018,30,8,False
686.0,0,4,2018,30,9,False
699.0,0,4,2018,30,10,False
704.0,0,4,2018,30,11,False
706.0,0,4,2018,30,12,False
708.0,0,4,2018,30,13,False
740.0,0,4,2018,30,14,False
725.0,0,4,2018,30,15,False
652.0,0,4,2018,30,16,False
638.0,0,4,2018,30,17,False
627.0,0,4,2018,30,18,False
688.0,0,4,2018,30,19,False
767.0,0,4,2018,30,20,False
744.0,0,4,2018,30,21,False
781.0,0,4,2018,30,22,False
730.0,0,4,2018,30,23,False
596.0,4,1,2018,5,0,False
503.0,4,1,2018,5,1,False
461.0,4,1,2018,5,2,False
445.0,4,1,2018,5,3,False
445.0,4,1,2018,5,4,False
455.0,4,1,2018,5,5,False
463.0,4,1,2018,5,6,False
503.0,4,1,2018,5,7,False
558.0,4,1,2018,5,8,False
596.0,4,1,2018,5,9,False
614.0,4,1,2018,5,10,False
621.0,4,1,2018,5,11,False
621.0,4,1,2018,5,12,False
622.0,4,1,2018,5,13,False
652.0,4,1,2018,5,14,False
637.0,4,1,2018,5,15,False
588.0,4,1,2018,5,16,False
567.0,4,1,2018,5,17,False
577.0,4,1,2018,5,18,False
657.0,4,1,2018,5,19,False
736.0,4,1,2018,5,20,False
718.0,4,1,2018,5,21,False
740.0,4,1,2018,5,22,False
686.0,4,1,2018,5,23,False
572.0,0,2,2018,5,0,False
500.0,0,2,2018,5,1,False
460.0,0,2,2018,5,2,False
444.0,0,2,2018,5,3,False
453.0,0,2,2018,5,4,False
474.0,0,2,2018,5,5,False
525.0,0,2,2018,5,6,False
599.0,0,2,2018,5,7,False
655.0,0,2,2018,5,8,False
687.0,0,2,2018,5,9,False
704.0,0,2,2018,5,10,False
712.0,0,2,2018,5,11,False
713.0,0,2,2018,5,12,False
716.0,0,2,2018,5,13,False
757.0,0,2,2018,5,14,False
742.0,0,2,2018,5,15,False
704.0,0,2,2018,5,16,False
685.0,0,2,2018,5,17,False
677.0,0,2,2018,5,18,False
716.0,0,2,2018,5,19,False
792.0,0,2,2018,5,20,False
761.0,0,2,2018,5,21,False
777.0,0,2,2018,5,22,False
725.0,0,2,2018,5,23,False
609.0,0,3,2018,5,0,False
529.0,0,3,2018,5,1,False
484.0,0,3,2018,5,2,False
469.0,0,3,2018,5,3,False
470.0,0,3,2018,5,4,False
488.0,0,3,2018,5,5,False
547.0,0,3,2018,5,6,False
625.0,0,3,2018,5,7,False
678.0,0,3,2018,5,8,False
712.0,0,3,2018,5,9,False
721.0,0,3,2018,5,10,False
733.0,0,3,2018,5,11,False
734.0,0,3,2018,5,12,False
746.0,0,3,2018,5,13,False
792.0,0,3,2018,5,14,False
772.0,0,3,2018,5,15,False
716.0,0,3,2018,5,16,False
697.0,0,3,2018,5,17,False
694.0,0,3,2018,5,18,False
733.0,0,3,2018,5,19,False
789.0,0,3,2018,5,20,False
770.0,0,3,2018,5,21,False
786.0,0,3,2018,5,22,False
732.0,0,3,2018,5,23,False
612.0,3,4,2018,5,0,False
540.0,3,4,2018,5,1,False
497.0,3,4,2018,5,2,False
483.0,3,4,2018,5,3,False
486.0,3,4,2018,5,4,False
497.0,3,4,2018,5,5,False
540.0,3,4,2018,5,6,False
610.0,3,4,2018,5,7,False
680.0,3,4,2018,5,8,False
711.0,3,4,2018,5,9,False
722.0,3,4,2018,5,10,False
732.0,3,4,2018,5,11,False
734.0,3,4,2018,5,12,False
735.0,3,4,2018,5,13,False
776.0,3,4,2018,5,14,False
764.0,3,4,2018,5,15,False
712.0,3,4,2018,5,16,False
687.0,3,4,2018,5,17,False
680.0,3,4,2018,5,18,False
731.0,3,4,2018,5,19,False
778.0,3,4,2018,5,20,False
746.0,3,4,2018,5,21,False
755.0,3,4,2018,5,22,False
707.0,3,4,2018,5,23,False
585.0,5,5,2018,5,0,True
518.0,5,5,2018,5,1,True
479.0,5,5,2018,5,2,True
465.0,5,5,2018,5,3,True
464.0,5,5,2018,5,4,True
474.0,5,5,2018,5,5,True
498.0,5,5,2018,5,6,True
551.0,5,5,2018,5,7,True
618.0,5,5,2018,5,8,True
667.0,5,5,2018,5,9,True
690.0,5,5,2018,5,10,True
703.0,5,5,2018,5,11,True
710.0,5,5,2018,5,12,True
715.0,5,5,2018,5,13,True
782.0,5,5,2018,5,14,True
749.0,5,5,2018,5,15,True
701.0,5,5,2018,5,16,True
677.0,5,5,2018,5,17,True
673.0,5,5,2018,5,18,True
707.0,5,5,2018,5,19,True
752.0,5,5,2018,5,20,True
730.0,5,5,2018,5,21,True
721.0,5,5,2018,5,22,True
678.0,5,5,2018,5,23,True
564.0,1,6,2018,5,0,False
501.0,1,6,2018,5,1,False
468.0,1,6,2018,5,2,False
453.0,1,6,2018,5,3,False
450.0,1,6,2018,5,4,False
450.0,1,6,2018,5,5,False
463.0,1,6,2018,5,6,False
534.0,1,6,2018,5,7,False
613.0,1,6,2018,5,8,False
686.0,1,6,2018,5,9,False
741.0,1,6,2018,5,10,False
758.0,1,6,2018,5,11,False
761.0,1,6,2018,5,12,False
763.0,1,6,2018,5,13,False
761.0,1,6,2018,5,14,False
742.0,1,6,2018,5,15,False
708.0,1,6,2018,5,16,False
696.0,1,6,2018,5,17,False
698.0,1,6,2018,5,18,False
750.0,1,6,2018,5,19,False
821.0,1,6,2018,5,20,False
791.0,1,6,2018,5,21,False
741.0,1,6,2018,5,22,False
657.0,1,6,2018,5,23,False
545.0,3,7,2018,5,0,False
477.0,3,7,2018,5,1,False
444.0,3,7,2018,5,2,False
433.0,3,7,2018,5,3,False
438.0,3,7,2018,5,4,False
461.0,3,7,2018,5,5,False
518.0,3,7,2018,5,6,False
600.0,3,7,2018,5,7,False
662.0,3,7,2018,5,8,False
695.0,3,7,2018,5,9,False
707.0,3,7,2018,5,10,False
718.0,3,7,2018,5,11,False
719.0,3,7,2018,5,12,False
716.0,3,7,2018,5,13,False
778.0,3,7,2018,5,14,False
757.0,3,7,2018,5,15,False
694.0,3,7,2018,5,16,False
679.0,3,7,2018,5,17,False
677.0,3,7,2018,5,18,False
726.0,3,7,2018,5,19,False
780.0,3,7,2018,5,20,False
755.0,3,7,2018,5,21,False
763.0,3,7,2018,5,22,False
706.0,3,7,2018,5,23,False
603.0,6,8,2018,5,0,True
530.0,6,8,2018,5,1,True
492.0,6,8,2018,5,2,True
475.0,6,8,2018,5,3,True
477.0,6,8,2018,5,4,True
488.0,6,8,2018,5,5,True
531.0,6,8,2018,5,6,True
609.0,6,8,2018,5,7,True
672.0,6,8,2018,5,8,True
706.0,6,8,2018,5,9,True
720.0,6,8,2018,5,10,True
727.0,6,8,2018,5,11,True
731.0,6,8,2018,5,12,True
730.0,6,8,2018,5,13,True
775.0,6,8,2018,5,14,True
755.0,6,8,2018,5,15,True
700.0,6,8,2018,5,16,True
681.0,6,8,2018,5,17,True
676.0,6,8,2018,5,18,True
741.0,6,8,2018,5,19,True
780.0,6,8,2018,5,20,True
759.0,6,8,2018,5,21,True
767.0,6,8,2018,5,22,True
718.0,6,8,2018,5,23,True
602.0,2,9,2018,5,0,False
