"Date";"Time";"Temperature";"DewPoint";"Humidity";"Wind";"WindSpeed";"WindGust";"Pressure";"Precip.";"Condition"
"2015-12-10";"4:00PM";"39F";"32F";"75%";"NW";"3mph";"0mph";"29.62in";"0.0in";"Cloudy"
"2015-12-10";"4:30PM";"39F";"32F";"75%";"NW";"3mph";"0mph";"29.62in";"0.0in";"Cloudy"
"2015-12-10";"5:00PM";"39F";"32F";"75%";"WNW";"3mph";"0mph";"29.62in";"0.0in";"Cloudy"
"2015-12-10";"5:30PM";"39F";"32F";"75%";"NW";"3mph";"0mph";"29.62in";"0.0in";"Cloudy"
"2015-12-10";"6:00PM";"39F";"32F";"75%";"W";"1mph";"0mph";"29.65in";"0.0in";"Cloudy"
"2015-12-10";"6:30PM";"39F";"32F";"75%";"CALM";"0mph";"0mph";"29.65in";"0.0in";"Cloudy"
"2015-12-10";"7:00PM";"39F";"32F";"75%";"CALM";"0mph";"0mph";"29.65in";"0.0in";"Cloudy"
"2015-12-10";"7:30PM";"39F";"32F";"75%";"CALM";"0mph";"0mph";"29.65in";"0.0in";"Cloudy"
"2015-12-10";"8:00PM";"39F";"32F";"75%";"CALM";"0mph";"0mph";"29.65in";"0.0in";"Cloudy"
"2015-12-10";"9:00PM";"39F";"32F";"75%";"W";"1mph";"0mph";"29.65in";"0.0in";"Cloudy"
"2015-12-10";"9:30PM";"39F";"32F";"75%";"W";"2mph";"0mph";"29.65in";"0.0in";"Cloudy"
"2015-12-10";"10:00PM";"39F";"32F";"75%";"CALM";"0mph";"0mph";"29.65in";"0.0in";"Cloudy"
"2015-12-10";"10:30PM";"39F";"34F";"81%";"ESE";"1mph";"0mph";"29.65in";"0.0in";"Cloudy"
"2015-12-10";"11:00PM";"39F";"34F";"81%";"E";"1mph";"0mph";"29.65in";"0.0in";"Cloudy"
"2015-12-10";"11:30PM";"37F";"34F";"87%";"E";"3mph";"0mph";"29.65in";"0.0in";"Cloudy"
"2015-12-10";"12:00AM";"39F";"34F";"81%";"NE";"2mph";"0mph";"29.65in";"0.0in";"Cloudy"
"2015-12-10";"12:30AM";"39F";"34F";"81%";"NE";"2mph";"0mph";"29.62in";"0.0in";"Cloudy"
"2015-12-11";"1:00AM";"39F";"34F";"81%";"NE";"3mph";"0mph";"29.62in";"0.0in";"Cloudy"
"2015-12-11";"1:30AM";"37F";"34F";"87%";"ENE";"2mph";"0mph";"29.62in";"0.0in";"Cloudy"
"2015-12-11";"2:00AM";"37F";"34F";"87%";"ESE";"1mph";"0mph";"29.62in";"0.0in";"Cloudy"
"2015-12-11";"2:30AM";"37F";"34F";"87%";"ESE";"1mph";"0mph";"29.62in";"0.0in";"Cloudy"
"2015-12-11";"3:00AM";"37F";"34F";"87%";"SE";"1mph";"0mph";"29.62in";"0.0in";"Cloudy"
"2015-12-11";"3:30AM";"37F";"34F";"87%";"SE";"1mph";"0mph";"29.59in";"0.0in";"Cloudy"
"2015-12-11";"4:00AM";"37F";"34F";"87%";"ENE";"1mph";"0mph";"29.59in";"0.0in";"Cloudy"
"2015-12-11";"4:30AM";"37F";"34F";"87%";"ENE";"1mph";"0mph";"29.59in";"0.0in";"Cloudy"
"2015-12-11";"5:00AM";"37F";"34F";"87%";"CALM";"0mph";"0mph";"29.59in";"0.0in";"Cloudy"
"2015-12-11";"5:30AM";"37F";"34F";"87%";"CALM";"0mph";"0mph";"29.59in";"0.0in";"Cloudy"
"2015-12-11";"6:00AM";"37F";"34F";"87%";"E";"1mph";"0mph";"29.59in";"0.0in";"Cloudy"
"2015-12-11";"6:30AM";"37F";"34F";"87%";"E";"1mph";"0mph";"29.59in";"0.0in";"Cloudy"
"2015-12-11";"7:00AM";"37F";"34F";"87%";"ESE";"1mph";"0mph";"29.59in";"0.0in";"Cloudy"
"2015-12-11";"7:30AM";"37F";"34F";"87%";"E";"2mph";"0mph";"29.59in";"0.0in";"Cloudy"
"2015-12-11";"8:00AM";"37F";"34F";"87%";"VAR";"1mph";"0mph";"29.59in";"0.0in";"Cloudy"
"2015-12-11";"8:30AM";"37F";"34F";"87%";"SE";"1mph";"0mph";"29.59in";"0.0in";"Cloudy"
"2015-12-11";"9:00AM";"37F";"34F";"87%";"ENE";"2mph";"0mph";"29.59in";"0.0in";"Cloudy"
"2015-12-11";"9:30AM";"39F";"32F";"75%";"ENE";"1mph";"0mph";"29.59in";"0.0in";"Cloudy"
"2015-12-11";"10:00AM";"39F";"34F";"81%";"NNE";"2mph";"0mph";"29.59in";"0.0in";"Cloudy"
"2015-12-11";"10:30AM";"39F";"34F";"81%";"NE";"3mph";"0mph";"29.59in";"0.0in";"Cloudy"
"2015-12-11";"11:00AM";"39F";"34F";"81%";"NE";"2mph";"0mph";"29.59in";"0.0in";"Cloudy"
"2015-12-11";"11:30AM";"41F";"32F";"70%";"NW";"1mph";"0mph";"29.59in";"0.0in";"Cloudy"
"2015-12-11";"12:00PM";"41F";"32F";"70%";"WNW";"1mph";"0mph";"29.59in";"0.0in";"Cloudy"
"2015-12-11";"12:30PM";"41F";"34F";"76%";"W";"1mph";"0mph";"29.56in";"0.0in";"Cloudy"
"2015-12-11";"1:00PM";"41F";"34F";"76%";"N";"1mph";"0mph";"29.56in";"0.0in";"Cloudy"
"2015-12-11";"1:30PM";"41F";"32F";"70%";"CALM";"0mph";"0mph";"29.56in";"0.0in";"Cloudy"
"2015-12-11";"2:00PM";"41F";"32F";"70%";"CALM";"0mph";"0mph";"29.56in";"0.0in";"Cloudy"
"2015-12-11";"2:30PM";"43F";"30F";"61%";"VAR";"2mph";"0mph";"29.53in";"0.0in";"Cloudy"
"2015-12-11";"3:00PM";"43F";"30F";"61%";"N";"5mph";"0mph";"29.53in";"0.0in";"Cloudy"
"2015-12-11";"3:30PM";"43F";"30F";"61%";"NNE";"6mph";"0mph";"29.53in";"0.0in";"Cloudy"
"2015-12-11";"4:00PM";"43F";"30F";"61%";"N";"6mph";"0mph";"29.53in";"0.0in";"Cloudy"
"2015-12-11";"4:30PM";"41F";"30F";"65%";"SW";"2mph";"0mph";"29.53in";"0.0in";"Cloudy"
"2015-12-11";"5:00PM";"41F";"30F";"65%";"VAR";"3mph";"0mph";"29.53in";"0.0in";"Cloudy"
"2015-12-11";"5:30PM";"41F";"30F";"65%";"WSW";"1mph";"0mph";"29.53in";"0.0in";"Cloudy"
"2015-12-11";"6:00PM";"41F";"30F";"65%";"VAR";"1mph";"0mph";"29.53in";"0.0in";"Cloudy"
"2015-12-11";"6:30PM";"41F";"30F";"65%";"CALM";"0mph";"0mph";"29.53in";"0.0in";"Cloudy"
"2015-12-11";"7:00PM";"39F";"30F";"70%";"SW";"1mph";"0mph";"29.53in";"0.0in";"Cloudy"
"2015-12-11";"7:30PM";"39F";"30F";"70%";"CALM";"0mph";"0mph";"29.53in";"0.0in";"Cloudy"
"2015-12-11";"8:00PM";"39F";"30F";"70%";"N";"1mph";"0mph";"29.56in";"0.0in";"Cloudy"
"2015-12-11";"8:30PM";"39F";"30F";"70%";"CALM";"0mph";"0mph";"29.56in";"0.0in";"Cloudy"
"2015-12-11";"9:00PM";"39F";"30F";"70%";"W";"5mph";"0mph";"29.56in";"0.0in";"Cloudy"
"2015-12-11";"9:30PM";"39F";"30F";"70%";"W";"5mph";"0mph";"29.56in";"0.0in";"Cloudy"
"2015-12-11";"10:00PM";"39F";"30F";"70%";"W";"5mph";"0mph";"29.56in";"0.0in";"Cloudy"
"2015-12-11";"10:30PM";"39F";"30F";"70%";"WSW";"5mph";"0mph";"29.56in";"0.0in";"Cloudy"
"2015-12-11";"11:00PM";"39F";"30F";"70%";"CALM";"0mph";"0mph";"29.53in";"0.0in";"Cloudy"
"2015-12-11";"11:30PM";"39F";"30F";"70%";"CALM";"0mph";"0mph";"29.53in";"0.0in";"Cloudy"
"2015-12-11";"12:00AM";"39F";"30F";"70%";"W";"3mph";"0mph";"29.53in";"0.0in";"Cloudy"
"2015-12-11";"12:30AM";"39F";"30F";"70%";"W";"3mph";"0mph";"29.53in";"0.0in";"MostlyCloudy"
"2015-12-12";"1:00AM";"39F";"30F";"70%";"W";"5mph";"0mph";"29.53in";"0.0in";"MostlyCloudy"
"2015-12-12";"1:30AM";"39F";"32F";"75%";"WNW";"3mph";"0mph";"29.53in";"0.0in";"MostlyCloudy"
"2015-12-12";"2:00AM";"37F";"32F";"81%";"NW";"5mph";"0mph";"29.53in";"0.0in";"MostlyCloudy"
"2015-12-12";"2:30AM";"37F";"32F";"81%";"NW";"5mph";"0mph";"29.53in";"0.0in";"MostlyCloudy"
"2015-12-12";"3:00AM";"37F";"32F";"81%";"NW";"5mph";"0mph";"29.53in";"0.0in";"MostlyCloudy"
"2015-12-12";"3:30AM";"37F";"30F";"75%";"WNW";"6mph";"0mph";"29.51in";"0.0in";"PartlyCloudy"
"2015-12-12";"4:00AM";"37F";"30F";"75%";"WNW";"6mph";"0mph";"29.51in";"0.0in";"PartlyCloudy"
"2015-12-12";"4:30AM";"37F";"30F";"75%";"WNW";"6mph";"0mph";"29.51in";"0.0in";"PartlyCloudy"
"2015-12-12";"5:00AM";"32F";"28F";"87%";"N";"2mph";"0mph";"29.51in";"0.0in";"PartlyCloudy"
"2015-12-12";"5:30AM";"32F";"27F";"80%";"N";"2mph";"0mph";"29.51in";"0.0in";"PartlyCloudy"
"2015-12-12";"6:00AM";"32F";"27F";"80%";"CALM";"0mph";"0mph";"29.51in";"0.0in";"PartlyCloudy"
"2015-12-12";"6:30AM";"32F";"27F";"80%";"CALM";"0mph";"0mph";"29.51in";"0.0in";"Fair"
"2015-12-12";"7:00AM";"28F";"25F";"86%";"CALM";"0mph";"0mph";"29.51in";"0.0in";"Fair"
"2015-12-12";"7:30AM";"28F";"23F";"80%";"NNE";"2mph";"0mph";"29.51in";"0.0in";"Fair"
"2015-12-12";"8:00AM";"28F";"25F";"86%";"CALM";"0mph";"0mph";"29.51in";"0.0in";"Fair"
"2015-12-12";"8:30AM";"27F";"23F";"86%";"ESE";"2mph";"0mph";"29.51in";"0.0in";"Fair"
"2015-12-12";"9:00AM";"32F";"28F";"87%";"ENE";"2mph";"0mph";"29.51in";"0.0in";"Fair"
"2015-12-12";"9:30AM";"32F";"28F";"87%";"ENE";"2mph";"0mph";"29.51in";"0.0in";"Fair"
"2015-12-12";"10:00AM";"37F";"30F";"75%";"ESE";"2mph";"0mph";"29.51in";"0.0in";"Fair"
"2015-12-12";"10:30AM";"36F";"30F";"81%";"SSW";"2mph";"0mph";"29.51in";"0.0in";"Fair"
"2015-12-12";"11:00AM";"39F";"30F";"70%";"CALM";"0mph";"0mph";"29.51in";"0.0in";"Fair"
"2015-12-12";"11:30AM";"41F";"30F";"65%";"CALM";"0mph";"0mph";"29.51in";"0.0in";"Fair"
"2015-12-12";"12:00PM";"43F";"30F";"61%";"CALM";"0mph";"0mph";"29.48in";"0.0in";"Fair"
"2015-12-12";"12:30PM";"43F";"30F";"61%";"CALM";"0mph";"0mph";"29.48in";"0.0in";"Fair"
"2015-12-12";"1:00PM";"45F";"28F";"53%";"WNW";"2mph";"0mph";"29.48in";"0.0in";"Fair"
"2015-12-12";"1:30PM";"45F";"28F";"53%";"NW";"3mph";"0mph";"29.45in";"0.0in";"Fair"
"2015-12-12";"2:00PM";"46F";"28F";"50%";"NW";"3mph";"0mph";"29.45in";"0.0in";"Fair"
"2015-12-12";"2:30PM";"46F";"28F";"50%";"NW";"2mph";"0mph";"29.45in";"0.0in";"Fair"
"2015-12-12";"3:00PM";"48F";"28F";"46%";"VAR";"2mph";"0mph";"29.45in";"0.0in";"Fair"
"2015-12-12";"3:30PM";"48F";"28F";"46%";"NNW";"3mph";"0mph";"29.45in";"0.0in";"Fair"
"2015-12-12";"4:00PM";"48F";"28F";"46%";"WNW";"3mph";"0mph";"29.45in";"0.0in";"Fair"
"2015-12-12";"4:30PM";"48F";"28F";"46%";"WNW";"3mph";"0mph";"29.45in";"0.0in";"Fair"
"2015-12-12";"5:00PM";"45F";"32F";"61%";"WNW";"3mph";"0mph";"29.45in";"0.0in";"Fair"
"2015-12-12";"5:30PM";"41F";"30F";"65%";"NW";"3mph";"0mph";"29.45in";"0.0in";"Fair"
"2015-12-12";"6:00PM";"41F";"30F";"65%";"NE";"3mph";"0mph";"29.45in";"0.0in";"Fair"
"2015-12-12";"6:30PM";"39F";"30F";"70%";"VAR";"1mph";"0mph";"29.45in";"0.0in";"Fair"
"2015-12-12";"7:00PM";"36F";"30F";"81%";"VAR";"1mph";"0mph";"29.48in";"0.0in";"Fair"
"2015-12-12";"7:30PM";"37F";"30F";"75%";"NE";"2mph";"0mph";"29.48in";"0.0in";"Fair"
"2015-12-12";"8:00PM";"36F";"28F";"75%";"NE";"2mph";"0mph";"29.48in";"0.0in";"Fair"
"2015-12-12";"8:30PM";"32F";"28F";"87%";"S";"2mph";"0mph";"29.48in";"0.0in";"Fair"
"2015-12-12";"9:00PM";"32F";"28F";"87%";"E";"2mph";"0mph";"29.48in";"0.0in";"Fair"
"2015-12-12";"9:30PM";"30F";"27F";"86%";"NE";"1mph";"0mph";"29.48in";"0.0in";"Fair"
"2015-12-12";"10:00PM";"28F";"25F";"86%";"CALM";"0mph";"0mph";"29.48in";"0.0in";"Fair"
"2015-12-12";"10:30PM";"28F";"25F";"86%";"CALM";"0mph";"0mph";"29.48in";"0.0in";"Fair"
"2015-12-12";"11:00PM";"28F";"27F";"93%";"E";"2mph";"0mph";"29.51in";"0.0in";"Fair"
"2015-12-12";"11:30PM";"27F";"25F";"93%";"CALM";"0mph";"0mph";"29.51in";"0.0in";"Fair"
"2015-12-12";"12:00AM";"27F";"23F";"86%";"E";"3mph";"0mph";"29.51in";"0.0in";"Fair"
"2015-12-12";"12:30AM";"27F";"25F";"93%";"NE";"2mph";"0mph";"29.51in";"0.0in";"Fair"
"2015-12-13";"1:00AM";"27F";"23F";"86%";"CALM";"0mph";"0mph";"29.51in";"0.0in";"Fair"
"2015-12-13";"1:30AM";"27F";"23F";"86%";"CALM";"0mph";"0mph";"29.48in";"0.0in";"Fair"
"2015-12-13";"2:00AM";"25F";"23F";"93%";"CALM";"0mph";"0mph";"29.48in";"0.0in";"Fair"
"2015-12-13";"2:30AM";"23F";"21F";"93%";"CALM";"0mph";"0mph";"29.48in";"0.0in";"Fair"
"2015-12-13";"3:00AM";"23F";"21F";"93%";"CALM";"0mph";"0mph";"29.48in";"0.0in";"Fair"
"2015-12-13";"3:30AM";"23F";"21F";"93%";"CALM";"0mph";"0mph";"29.48in";"0.0in";"Fair"
"2015-12-13";"4:00AM";"23F";"21F";"93%";"CALM";"0mph";"0mph";"29.48in";"0.0in";"Fair"
"2015-12-13";"4:30AM";"23F";"21F";"93%";"CALM";"0mph";"0mph";"29.48in";"0.0in";"Fair"
"2015-12-13";"5:00AM";"23F";"21F";"93%";"CALM";"0mph";"0mph";"29.48in";"0.0in";"Fair"
"2015-12-13";"5:30AM";"23F";"21F";"93%";"NNE";"3mph";"0mph";"29.48in";"0.0in";"Fair"
"2015-12-13";"6:00AM";"23F";"21F";"93%";"CALM";"0mph";"0mph";"29.48in";"0.0in";"Fair"
"2015-12-13";"6:30AM";"21F";"19F";"93%";"CALM";"0mph";"0mph";"29.48in";"0.0in";"Fair"
"2015-12-13";"7:00AM";"21F";"19F";"93%";"CALM";"0mph";"0mph";"29.48in";"0.0in";"Fair"
"2015-12-13";"7:30AM";"21F";"19F";"93%";"CALM";"0mph";"0mph";"29.48in";"0.0in";"Fair"
"2015-12-13";"8:00AM";"19F";"18F";"93%";"CALM";"0mph";"0mph";"29.48in";"0.0in";"Mist"
"2015-12-13";"8:30AM";"21F";"19F";"93%";"ENE";"1mph";"0mph";"29.48in";"0.0in";"Fair"
"2015-12-13";"9:00AM";"25F";"23F";"93%";"CALM";"0mph";"0mph";"29.48in";"0.0in";"Fair"
"2015-12-13";"9:30AM";"30F";"25F";"80%";"CALM";"0mph";"0mph";"29.48in";"0.0in";"Fair"
"2015-12-13";"10:30AM";"32F";"27F";"80%";"CALM";"0mph";"0mph";"29.48in";"0.0in";"Fair"
"2015-12-13";"11:00AM";"32F";"27F";"80%";"CALM";"0mph";"0mph";"29.48in";"0.0in";"Fair"
"2015-12-13";"11:30AM";"34F";"28F";"81%";"VAR";"1mph";"0mph";"29.48in";"0.0in";"Fair"
"2015-12-13";"12:00PM";"36F";"28F";"75%";"VAR";"1mph";"0mph";"29.45in";"0.0in";"Fair"
"2015-12-13";"12:30PM";"39F";"30F";"70%";"VAR";"1mph";"0mph";"29.45in";"0.0in";"Fair"
"2015-12-13";"1:00PM";"41F";"30F";"65%";"VAR";"1mph";"0mph";"29.42in";"0.0in";"Fair"
"2015-12-13";"1:30PM";"43F";"30F";"61%";"VAR";"1mph";"0mph";"29.42in";"0.0in";"Fair"
"2015-12-13";"2:00PM";"45F";"30F";"57%";"VAR";"1mph";"0mph";"29.39in";"0.0in";"Fair"
"2015-12-13";"2:30PM";"45F";"30F";"57%";"VAR";"1mph";"0mph";"29.39in";"0.0in";"Fair"
"2015-12-13";"3:00PM";"46F";"28F";"50%";"W";"2mph";"0mph";"29.36in";"0.0in";"Fair"
"2015-12-13";"4:00PM";"46F";"30F";"53%";"W";"2mph";"0mph";"29.36in";"0.0in";"Fair"
"2015-12-13";"4:30PM";"45F";"28F";"53%";"W";"1mph";"0mph";"29.36in";"0.0in";"Fair"
"2015-12-13";"5:00PM";"41F";"28F";"61%";"SSW";"2mph";"0mph";"29.36in";"0.0in";"Fair"
"2015-12-13";"5:30PM";"34F";"28F";"81%";"ESE";"2mph";"0mph";"29.36in";"0.0in";"Fair"
"2015-12-13";"6:00PM";"32F";"27F";"80%";"ESE";"3mph";"0mph";"29.36in";"0.0in";"Fair"
"2015-12-13";"6:30PM";"32F";"27F";"80%";"ENE";"1mph";"0mph";"29.39in";"0.0in";"Fair"
"2015-12-13";"7:00PM";"32F";"27F";"80%";"CALM";"0mph";"0mph";"29.39in";"0.0in";"Fair"
"2015-12-13";"7:30PM";"30F";"25F";"80%";"NE";"1mph";"0mph";"29.39in";"0.0in";"Fair"
"2015-12-13";"8:00PM";"30F";"25F";"80%";"ENE";"2mph";"0mph";"29.39in";"0.0in";"Fair"
"2015-12-13";"8:30PM";"28F";"25F";"86%";"CALM";"0mph";"0mph";"29.39in";"0.0in";"Fair"
"2015-12-13";"9:00PM";"27F";"25F";"93%";"E";"3mph";"0mph";"29.39in";"0.0in";"Fair"
"2015-12-13";"9:30PM";"27F";"23F";"86%";"CALM";"0mph";"0mph";"29.39in";"0.0in";"Fair"
"2015-12-13";"10:00PM";"27F";"21F";"80%";"CALM";"0mph";"0mph";"29.39in";"0.0in";"Fair"
"2015-12-13";"10:30PM";"25F";"23F";"93%";"CALM";"0mph";"0mph";"29.39in";"0.0in";"Fair"
"2015-12-13";"11:00PM";"27F";"23F";"86%";"E";"2mph";"0mph";"29.39in";"0.0in";"Fair"
"2015-12-13";"11:30PM";"27F";"23F";"86%";"E";"2mph";"0mph";"29.39in";"0.0in";"Fair"
"2015-12-13";"12:00AM";"25F";"23F";"93%";"ESE";"2mph";"0mph";"29.42in";"0.0in";"Fair"
"2015-12-13";"12:30AM";"27F";"23F";"86%";"CALM";"0mph";"0mph";"29.42in";"0.0in";"Fair"
"2015-12-14";"1:00AM";"25F";"23F";"93%";"CALM";"0mph";"0mph";"29.42in";"0.0in";"Fair"
"2015-12-14";"1:30AM";"25F";"21F";"86%";"E";"1mph";"0mph";"29.42in";"0.0in";"Fair"
"2015-12-14";"2:00AM";"27F";"23F";"86%";"CALM";"0mph";"0mph";"29.42in";"0.0in";"Fair"
"2015-12-14";"2:30AM";"25F";"23F";"93%";"CALM";"0mph";"0mph";"29.42in";"0.0in";"Fair"
"2015-12-14";"3:00AM";"27F";"23F";"86%";"CALM";"0mph";"0mph";"29.42in";"0.0in";"Fair"
"2015-12-14";"3:30AM";"27F";"23F";"86%";"CALM";"0mph";"0mph";"29.42in";"0.0in";"Fair"
"2015-12-14";"4:00AM";"25F";"21F";"86%";"CALM";"0mph";"0mph";"29.42in";"0.0in";"Fair"
"2015-12-14";"4:30AM";"25F";"21F";"86%";"CALM";"0mph";"0mph";"29.42in";"0.0in";"Fair"
"2015-12-14";"5:00AM";"23F";"21F";"93%";"CALM";"0mph";"0mph";"29.42in";"0.0in";"Fair"
"2015-12-14";"6:00AM";"23F";"21F";"93%";"NNE";"2mph";"0mph";"29.42in";"0.0in";"Fair"
"2015-12-14";"6:30AM";"23F";"21F";"93%";"NNE";"2mph";"0mph";"29.42in";"0.0in";"Fair"
"2015-12-14";"7:30AM";"23F";"21F";"93%";"SE";"2mph";"0mph";"29.45in";"0.0in";"Fair"
"2015-12-14";"8:00AM";"23F";"21F";"93%";"NE";"2mph";"0mph";"29.45in";"0.0in";"Fair"
"2015-12-14";"8:30AM";"21F";"19F";"93%";"NE";"2mph";"0mph";"29.48in";"0.0in";"Mist"
"2015-12-14";"9:00AM";"23F";"21F";"93%";"CALM";"0mph";"0mph";"29.48in";"0.0in";"Mist"
"2015-12-14";"9:30AM";"27F";"25F";"93%";"CALM";"0mph";"0mph";"29.48in";"0.0in";"Mist"
"2015-12-14";"10:00AM";"30F";"27F";"86%";"CALM";"0mph";"0mph";"29.48in";"0.0in";"Mist"
"2015-12-14";"10:30AM";"32F";"27F";"80%";"CALM";"0mph";"0mph";"29.48in";"0.0in";"Mist"
"2015-12-14";"11:00AM";"32F";"28F";"87%";"SW";"1mph";"0mph";"29.48in";"0.0in";"Mist"
"2015-12-14";"11:30AM";"37F";"30F";"75%";"CALM";"0mph";"0mph";"29.48in";"0.0in";"Mist"
"2015-12-14";"12:00PM";"37F";"28F";"70%";"WSW";"1mph";"0mph";"29.45in";"0.0in";"Mist"
"2015-12-14";"12:30PM";"37F";"28F";"70%";"CALM";"0mph";"0mph";"29.45in";"0.0in";"Mist"
"2015-12-14";"1:00PM";"41F";"28F";"61%";"CALM";"0mph";"0mph";"29.42in";"0.0in";"Fair"
"2015-12-14";"1:30PM";"41F";"28F";"61%";"CALM";"0mph";"0mph";"29.42in";"0.0in";"Fair"
"2015-12-14";"2:00PM";"43F";"30F";"61%";"CALM";"0mph";"0mph";"29.42in";"0.0in";"Mist"
"2015-12-14";"2:30PM";"45F";"30F";"57%";"CALM";"0mph";"0mph";"29.39in";"0.0in";"Mist"
"2015-12-14";"3:00PM";"46F";"30F";"53%";"CALM";"0mph";"0mph";"29.39in";"0.0in";"Fair"
"2015-12-14";"3:30PM";"48F";"30F";"50%";"CALM";"0mph";"0mph";"29.39in";"0.0in";"Fair"
"2015-12-14";"4:00PM";"48F";"34F";"57%";"CALM";"0mph";"0mph";"29.39in";"0.0in";"Fair"
"2015-12-14";"4:30PM";"48F";"30F";"50%";"CALM";"0mph";"0mph";"29.39in";"0.0in";"Fair"
"2015-12-14";"5:00PM";"41F";"30F";"65%";"CALM";"0mph";"0mph";"29.42in";"0.0in";"Fair"
"2015-12-14";"5:30PM";"39F";"30F";"70%";"CALM";"0mph";"0mph";"29.42in";"0.0in";"Fair"
"2015-12-14";"6:00PM";"36F";"28F";"75%";"CALM";"0mph";"0mph";"29.42in";"0.0in";"Fair"
"2015-12-14";"6:30PM";"34F";"28F";"81%";"ESE";"2mph";"0mph";"29.42in";"0.0in";"Fair"
"2015-12-14";"7:00PM";"32F";"27F";"80%";"E";"2mph";"0mph";"29.42in";"0.0in";"Fair"
"2015-12-14";"7:30PM";"32F";"27F";"80%";"E";"1mph";"0mph";"29.45in";"0.0in";"Fair"
"2015-12-14";"8:00PM";"32F";"27F";"80%";"NE";"2mph";"0mph";"29.45in";"0.0in";"Fair"
"2015-12-14";"8:30PM";"32F";"28F";"87%";"ENE";"2mph";"0mph";"29.45in";"0.0in";"Fair"
"2015-12-14";"9:00PM";"30F";"27F";"86%";"VAR";"1mph";"0mph";"29.45in";"0.0in";"Fair"
"2015-12-14";"9:30PM";"28F";"25F";"86%";"E";"2mph";"0mph";"29.48in";"0.0in";"Fair"
"2015-12-14";"10:00PM";"28F";"25F";"86%";"VAR";"1mph";"0mph";"29.48in";"0.0in";"Fair"
"2015-12-14";"10:30PM";"28F";"25F";"86%";"CALM";"0mph";"0mph";"29.48in";"0.0in";"Fair"
"2015-12-14";"11:00PM";"28F";"25F";"86%";"CALM";"0mph";"0mph";"29.48in";"0.0in";"Fair"
"2015-12-14";"11:30PM";"27F";"25F";"93%";"SE";"2mph";"0mph";"29.48in";"0.0in";"Fair"
"2015-12-14";"12:00AM";"28F";"25F";"86%";"CALM";"0mph";"0mph";"29.51in";"0.0in";"Fair"
"2015-12-14";"12:30AM";"28F";"25F";"86%";"NNE";"3mph";"0mph";"29.51in";"0.0in";"Mist"
"2015-12-15";"1:00AM";"27F";"25F";"93%";"ENE";"1mph";"0mph";"29.51in";"0.0in";"Fair"
"2015-12-15";"1:30AM";"27F";"23F";"86%";"SE";"2mph";"0mph";"29.51in";"0.0in";"Mist"
"2015-12-15";"2:00AM";"27F";"25F";"93%";"ESE";"2mph";"0mph";"29.51in";"0.0in";"Mist"
"2015-12-15";"2:30AM";"27F";"23F";"86%";"CALM";"0mph";"0mph";"29.51in";"0.0in";"Mist"
"2015-12-15";"3:00AM";"27F";"25F";"93%";"CALM";"0mph";"0mph";"29.51in";"0.0in";"Mist"
"2015-12-15";"4:00AM";"25F";"21F";"86%";"CALM";"0mph";"0mph";"29.51in";"0.0in";"Fair"
"2015-12-15";"4:30AM";"25F";"21F";"86%";"CALM";"0mph";"0mph";"29.51in";"0.0in";"Fair"
"2015-12-15";"5:00AM";"25F";"21F";"86%";"E";"1mph";"0mph";"29.51in";"0.0in";"Fair"
"2015-12-15";"5:30AM";"23F";"23F";"100%";"ESE";"2mph";"0mph";"29.51in";"0.0in";"Fair"
"2015-12-15";"6:00AM";"25F";"23F";"93%";"SSE";"2mph";"0mph";"29.51in";"0.0in";"Mist"
"2015-12-15";"6:30AM";"23F";"21F";"93%";"E";"1mph";"0mph";"29.51in";"0.0in";"Fair"
"2015-12-15";"7:30AM";"23F";"21F";"93%";"CALM";"0mph";"0mph";"29.51in";"0.0in";"Fair"
"2015-12-15";"8:00AM";"23F";"21F";"93%";"CALM";"0mph";"0mph";"29.53in";"0.0in";"Fair"
"2015-12-15";"8:30AM";"23F";"21F";"93%";"ESE";"2mph";"0mph";"29.53in";"0.0in";"Mist"
"2015-12-15";"9:00AM";"25F";"23F";"93%";"CALM";"0mph";"0mph";"29.53in";"0.0in";"Mist"
"2015-12-15";"9:30AM";"27F";"25F";"93%";"CALM";"0mph";"0mph";"29.53in";"0.0in";"Mist"
"2015-12-15";"10:00AM";"28F";"27F";"93%";"CALM";"0mph";"0mph";"29.53in";"0.0in";"Mist"
"2015-12-15";"10:30AM";"32F";"28F";"87%";"CALM";"0mph";"0mph";"29.53in";"0.0in";"Fair"
"2015-12-15";"11:00AM";"34F";"28F";"81%";"CALM";"0mph";"0mph";"29.53in";"0.0in";"Fair"
"2015-12-15";"11:30AM";"36F";"30F";"81%";"CALM";"0mph";"0mph";"29.53in";"0.0in";"Mist"
"2015-12-15";"12:00PM";"37F";"32F";"81%";"CALM";"0mph";"0mph";"29.51in";"0.0in";"Mist"
"2015-12-15";"12:30PM";"37F";"32F";"81%";"CALM";"0mph";"0mph";"29.51in";"0.0in";"Mist"
"2015-12-15";"1:00PM";"41F";"32F";"70%";"CALM";"0mph";"0mph";"29.48in";"0.0in";"Fair"
"2015-12-15";"1:30PM";"41F";"32F";"70%";"CALM";"0mph";"0mph";"29.48in";"0.0in";"Fair"
"2015-12-15";"2:00PM";"45F";"32F";"61%";"CALM";"0mph";"0mph";"29.48in";"0.0in";"Fair"
